Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Canada,Included / International,Price / International,Compare At Price / International,Included / United States,Price / United States,Compare At Price / United States,Status
lunas-crystal-lamp,Luna's Crystal Lamp,"<p data-mce-fragment=""1""><strong data-mce-fragment=""1"">Use code ""Christmas1"" for an extra 10% off! The offer ends soon.</strong></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><img data-mce-fragment=""1"" height=""329"" width=""329"" src=""https://cdn.shopify.com/s/files/1/0633/5882/8723/files/giphy-7_480x480.gif?v=1662737676"" alt="""" data-mce-src=""https://cdn.shopify.com/s/files/1/0633/5882/8723/files/giphy-7_480x480.gif?v=1662737676""></span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1"">The Luna Crystal Lamp is a beautiful staple piece that can be used in any room.  Simply tap it to turn it on <span data-mce-fragment=""1"">and let it illuminate your space with its stunning crystal effect. Let it brighten up your day in just a few seconds.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1"">Key Features:</p>
<ul id=""Slider-Thumbnails-template--15939922100403__main"" class=""thumbnail-list list-unstyled slider slider--mobile"">
<li data-mce-fragment=""1"">Touch Activated<br data-mce-fragment=""1"">
</li>
<li data-mce-fragment=""1"">Up to 12-Hour battery life</li>
<li data-mce-fragment=""1"">Adjust the intensity with long-press</li>
<li data-mce-fragment=""1"">USB Charger</li>
</ul>
<section id=""shopify-section-template--15939922100403__main"" class=""shopify-section section"">
<section class=""page-width section-template--15939922100403__main-padding"">
<div class=""product product--medium product--thumbnail grid grid--1-col grid--2-col-tablet"">
<div class=""grid__item product__media-wrapper""></div>
<div class=""product__info-wrapper grid__item"">
<div id=""ProductInfo-template--15939922100403__main"" class=""product__info-container product__info-container--sticky"">
<div><form method=""post"" action=""https://lunehaus.com/cart/add"" id=""product-form-template--15939922100403__main"" class=""form"" enctype=""multipart/form-data"" novalidate=""novalidate"" data-type=""add-to-cart-form"" accept-charset=""UTF-8"">
<div class=""product-form__buttons"">
<div data-shopify=""payment-button"" data-has-selling-plan=""false"" data-has-fixed-selling-plan=""false"" class=""shopify-payment-button"">
<div>
<div>
<div>
<div><br></div>
</div>
</div>
</div>
</div>
</div>
</form></div>
<div class=""product__description rte"">
<p data-mce-fragment=""1""><strong>Use code ""Lune1"" for an extra 10% off! The offer ends soon.</strong></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/0633/5882/8723/files/giphy-7_480x480.gif?v=1662737676"" width=""329"" height=""329""></span></p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1"">The Lune Crystal Lamp is a beautiful staple piece that can be used in any room.  Simply tap it to turn it on <span data-mce-fragment=""1"">and let it illuminate your space with its stunning crystal effect. Let it brighten up your day in just a few seconds.</span><br data-mce-fragment=""1""><span data-mce-fragment=""1""></span></p>
<p data-mce-fragment=""1"">Key Features:</p>
<ul data-mce-fragment=""1"">
<li data-mce-fragment=""1"">Touch Activated<br data-mce-fragment=""1"">
</li>
<li data-mce-fragment=""1"">Up to 12-Hour battery life</li>
<li data-mce-fragment=""1"">Adjust the intensity with long-press</li>
<li data-mce-fragment=""1"">USB Charger</li>
</ul>
</div>
<div class=""product__accordion accordion""><details id=""Details-collapsible-content-3-template--15939922100403__main"">
<div class=""summary__title"">
<svg class=""icon icon-accordion color-foreground-text"" aria-hidden=""true"" role=""presentation"" xmlns=""http://www.w3.org/2000/svg"" width=""20"" height=""20"" viewbox=""0 0 20 20"" focusable=""false""><path d=""M0 3.75156C0 3.47454 0.224196 3.24997 0.500755 3.24997H10.647C10.9235 3.24997 11.1477 3.47454 11.1477 3.75156V5.07505V5.63362V6.10938V13.6616C10.9427 14.0067 10.8813 14.1101 10.5516 14.6648L7.22339 14.6646V13.6614H10.1462V4.25316H1.00151V13.6614H2.6842V14.6646H0.500755C0.224196 14.6646 0 14.44 0 14.163V3.75156Z""></path><path d=""M18.9985 8.08376L11.1477 6.10938V5.07505L19.6212 7.20603C19.8439 7.26203 20 7.46255 20 7.69253V14.1631C20 14.4401 19.7758 14.6647 19.4992 14.6647H17.3071V13.6615H18.9985V8.08376ZM11.1477 13.6616L13.3442 13.6615L13.3443 14.6647L10.5516 14.6648L11.1477 13.6616Z""></path><path d=""M7.71269 14.1854C7.71269 15.6018 6.56643 16.75 5.15245 16.75C3.73847 16.75 2.59221 15.6018 2.59221 14.1854C2.59221 12.7691 3.73847 11.6209 5.15245 11.6209C6.56643 11.6209 7.71269 12.7691 7.71269 14.1854ZM5.15245 15.7468C6.01331 15.7468 6.71118 15.0478 6.71118 14.1854C6.71118 13.3231 6.01331 12.6241 5.15245 12.6241C4.29159 12.6241 3.59372 13.3231 3.59372 14.1854C3.59372 15.0478 4.29159 15.7468 5.15245 15.7468Z""></path><path d=""M17.5196 14.1854C17.5196 15.6018 16.3733 16.75 14.9593 16.75C13.5454 16.75 12.3991 15.6018 12.3991 14.1854C12.3991 12.7691 13.5454 11.6209 14.9593 11.6209C16.3733 11.6209 17.5196 12.7691 17.5196 14.1854ZM14.9593 15.7468C15.8202 15.7468 16.5181 15.0478 16.5181 14.1854C16.5181 13.3231 15.8202 12.6241 14.9593 12.6241C14.0985 12.6241 13.4006 13.3231 13.4006 14.1854C13.4006 15.0478 14.0985 15.7468 14.9593 15.7468Z""></path></svg>
<h2 class=""h4 accordion__title"">Free Shipping</h2>
</div>
<div class=""accordion__content rte"" id=""ProductAccordion-collapsible-content-3-template--15939922100403__main"">
<p>Orders will be processed between<strong> 2-6 business days</strong></p>
<p><strong>USA</strong><br>7-20 Business Days from dispatch date</p>
<p><strong>Canada<br></strong>7-20 Business Days from dispatch date</p>
<p><strong>Rest of The World<br></strong>10-20 Business Days from dispatch date</p>
<p><span><strong>Returns &amp; Cancellations</strong></span></p>
<p>Returns are valid for up to 7 days and items must be in undamaged and working condition. </p>
<p>Buyers are responsible for cost of return postage. All cancellations are subject to a 20% restocking fee.</p>
</div>
</details></div>
<div class=""product__accordion accordion""><details open="""" id=""Details-collapsible-content-2-template--15939922100403__main"">
<div class=""summary__title"">
<svg class=""icon icon-accordion color-foreground-text"" aria-hidden=""true"" role=""presentation"" xmlns=""http://www.w3.org/2000/svg"" width=""20"" height=""20"" viewbox=""0 0 20 20"" focusable=""false""><path d=""M11.571 1.05882C11.571 0.750194 11.8198 0.5 12.1266 0.5H13.4572C17.0692 0.5 20 3.45304 20 7.08924C20 10.7255 17.0692 13.6785 13.4572 13.6785L1.89992 13.7105L1.30855 13.1197L1.89992 12.5484L13.4572 12.5608C16.4541 12.5608 18.8889 10.1096 18.8889 7.08924C18.8889 4.06891 16.4541 1.61765 13.4572 1.61765H12.1266C11.8198 1.61765 11.571 1.36745 11.571 1.05882Z""></path><path d=""M6.00311 7.00677C6.22317 6.7917 6.57489 6.79679 6.78871 7.01815C7.00252 7.2395 6.99746 7.59329 6.7774 7.80836L6.00311 7.00677ZM1.30855 13.1197L6.73968 18.5463C6.9565 18.7647 6.95627 19.1185 6.73917 19.3366C6.52207 19.5547 6.17031 19.5544 5.9535 19.3361L0.162462 13.5034C0.0572388 13.3974 -0.00128425 13.2533 2.13868e-05 13.1036C0.00132703 12.9538 0.0623521 12.8108 0.169407 12.7067C0.3269 12.5535 1.78474 11.1291 3.20439 9.74186L6.00311 7.00677L6.7774 7.80836L3.97862 10.5435C2.95441 11.5444 1.8705 12.5709 1.30855 13.1197Z""></path></svg>
<h2 class=""h4 accordion__title"">Money Back Guarantee</h2>
</div>
<div class=""accordion__content rte"" id=""ProductAccordion-collapsible-content-2-template--15939922100403__main"">
<p>Here at Lune Haus, we take customer satisfaction very seriously. If you are unsatisfied with the quality of your product, please contact us (support@lunehaus.com), we will make it right.</p>
</div>
</details></div>
</div>
</div>
</div>
</section>
</section>
<div id=""shopify-section-template--15939922100403__16492112142c16f9fc"" class=""shopify-section""><br></div>
<div id=""shopify-section-template--15939922100403__1649395819ae1aefdb"" class=""shopify-section section"">
<div class=""image-with-text image-with-text--overlap page-width isolate collapse-corners section-template--15939922100403__1649395819ae1aefdb-padding"">
<div class=""image-with-text__grid grid grid--gapless grid--1-col grid--2-col-tablet"">
<div class=""image-with-text__media-item image-with-text__media-item--medium image-with-text__media-item--middle grid__item"">
<div class=""image-with-text__media image-with-text__media--adapt gradient color-background-1 global-media-settings media""><img srcset=""//cdn.shopify.com/s/files/1/0633/5882/8723/files/2_480x480_8659776b-70b4-4f4d-b43a-c3ce60cd2d46.webp?v=1662738668&amp;width=165 165w,//cdn.shopify.com/s/files/1/0633/5882/8723/files/2_480x480_8659776b-70b4-4f4d-b43a-c3ce60cd2d46.webp?v=1662738668&amp;width=360 360w,//cdn.shopify.com/s/files/1/0633/5882/8723/files/2_480x480_8659776b-70b4-4f4d-b43a-c3ce60cd2d46.webp?v=1662738668 480w"" src=""https://cdn.shopify.com/s/files/1/0633/5882/8723/files/2_480x480_8659776b-70b4-4f4d-b43a-c3ce60cd2d46.webp?v=1662738668&amp;width=1500"" sizes=""(min-width: 1200px) 550px, (min-width: 750px) calc((100vw - 130px) / 2), calc((100vw - 50px) / 2)"" alt="""" loading=""lazy"" width=""480"" height=""390""></div>
</div>
<div class=""image-with-text__text-item grid__item"">
<div id=""ImageWithText--template--15939922100403__1649395819ae1aefdb"" class=""image-with-text__content image-with-text__content--middle image-with-text__content--desktop-left image-with-text__content--mobile-left image-with-text__content--adapt gradient color-background-1 content-container"">
<h2 class=""image-with-text__heading h2"">How it works.</h2>
<div class=""image-with-text__text rte body"">
<p>Simply tap to turn on and let it radiate your living area.  Its modern design makes it a great staple piece for any room.</p>
</div>
</div>
</div>
</div>
</div>
</div>
<div id=""shopify-section-template--15939922100403__1649395908899e2094"" class=""shopify-section section"">
<div class=""image-with-text image-with-text--overlap page-width isolate collapse-corners section-template--15939922100403__1649395908899e2094-padding"">
<div class=""image-with-text__grid grid grid--gapless grid--1-col grid--2-col-tablet image-with-text__grid--reverse"">
<div class=""image-with-text__media-item image-with-text__media-item--medium image-with-text__media-item--middle grid__item"">
<div class=""image-with-text__media image-with-text__media--adapt gradient color-background-1 global-media-settings media""><img srcset=""//cdn.shopify.com/s/files/1/0633/5882/8723/files/giphy-6.gif?v=1662737273&amp;width=165 165w,//cdn.shopify.com/s/files/1/0633/5882/8723/files/giphy-6.gif?v=1662737273&amp;width=360 360w,//cdn.shopify.com/s/files/1/0633/5882/8723/files/giphy-6.gif?v=1662737273 480w"" src=""https://cdn.shopify.com/s/files/1/0633/5882/8723/files/giphy-6.gif?v=1662737273&amp;width=1500"" sizes=""(min-width: 1200px) 550px, (min-width: 750px) calc((100vw - 130px) / 2), calc((100vw - 50px) / 2)"" alt="""" loading=""lazy"" width=""480"" height=""480""></div>
</div>
<div class=""image-with-text__text-item grid__item"">
<div id=""ImageWithText--template--15939922100403__1649395908899e2094"" class=""image-with-text__content image-with-text__content--middle image-with-text__content--desktop-center image-with-text__content--mobile-left image-with-text__content--adapt gradient color-background-1 content-container"">
<h2 class=""image-with-text__heading h2"">All sorts of colors.</h2>
<div class=""image-with-text__text rte body"">
<p>Choose from 3 different selections.  Choose from either our: white, tri-natural light, or LED lamp.</p>
</div>
</div>
</div>
</div>
</div>
</div>
<div id=""shopify-section-template--15939922100403__1649396209239acbc5"" class=""shopify-section section"">
<div class=""image-with-text image-with-text--overlap page-width isolate collapse-corners section-template--15939922100403__1649396209239acbc5-padding"">
<div class=""image-with-text__grid grid grid--gapless grid--1-col grid--2-col-tablet"">
<div class=""image-with-text__media-item image-with-text__media-item--medium image-with-text__media-item--middle grid__item"">
<div class=""image-with-text__media image-with-text__media--adapt gradient color-background-1 global-media-settings media""><img srcset=""//cdn.shopify.com/s/files/1/0633/5882/8723/files/1_480x480_1db19d8f-a67f-44d3-b363-90b3bbf1f3f1.webp?v=1662739604&amp;width=165 165w,//cdn.shopify.com/s/files/1/0633/5882/8723/files/1_480x480_1db19d8f-a67f-44d3-b363-90b3bbf1f3f1.webp?v=1662739604&amp;width=360 360w,//cdn.shopify.com/s/files/1/0633/5882/8723/files/1_480x480_1db19d8f-a67f-44d3-b363-90b3bbf1f3f1.webp?v=1662739604 480w"" src=""https://cdn.shopify.com/s/files/1/0633/5882/8723/files/1_480x480_1db19d8f-a67f-44d3-b363-90b3bbf1f3f1.webp?v=1662739604&amp;width=1500"" sizes=""(min-width: 1200px) 550px, (min-width: 750px) calc((100vw - 130px) / 2), calc((100vw - 50px) / 2)"" alt="""" loading=""lazy"" width=""480"" height=""390""></div>
</div>
<div class=""image-with-text__text-item grid__item"">
<div id=""ImageWithText--template--15939922100403__1649396209239acbc5"" class=""image-with-text__content image-with-text__content--middle image-with-text__content--desktop-center image-with-text__content--mobile-left image-with-text__content--adapt gradient color-background-1 content-container"">
<h2 class=""image-with-text__heading h2"">Lift up your mood.</h2>
<div class=""image-with-text__text rte body"">
<p>Our lamps are a great way to lift up your mood for the day.  Simply tap it and let it brighten up your environment and mood. </p>
</div>
</div>
</div>
</div>
</div>
</div>",UnlimitedPick,Arts & Entertainment,Accessories,"",true,Color,White Light,,,,,"",0.0,shopify,0,continue,manual,45.00,109.00,true,false,"",https://cdn.shopify.com/s/files/1/0738/0205/5953/products/IMG_1378.jpg?v=1679722027,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0738/0205/5953/products/S398f29ac48264205bfec21677b24318cF.jpg?v=1679722027,lb,,,true,true,,,true,,,active
lunas-crystal-lamp,,,,,,,,,LED Color,,,,,"",0.0,shopify,0,continue,manual,45.00,109.00,true,false,"",https://cdn.shopify.com/s/files/1/0738/0205/5953/products/4_9a2f0ee2-aac9-4e42-a55f-eeca7f6b02da.jpg?v=1679722027,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0738/0205/5953/products/3_ccd4b0f8-590e-44d7-9838-4927bf0f3419.jpg?v=1679722027,lb,,,,,,,,,,
lunas-crystal-lamp,,,,,,,,,Tri-Natural Light,,,,,"",0.0,shopify,0,continue,manual,45.00,109.00,true,false,"",https://cdn.shopify.com/s/files/1/0738/0205/5953/products/3_ccd4b0f8-590e-44d7-9838-4927bf0f3419.jpg?v=1679722027,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0738/0205/5953/products/4_9a2f0ee2-aac9-4e42-a55f-eeca7f6b02da.jpg?v=1679722027,lb,,,,,,,,,,
lunas-crystal-lamp,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0738/0205/5953/products/S398f29ac48264205bfec21677b24318cF.jpg?v=1679722027,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lunas-crystal-lamp,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0738/0205/5953/products/cataras-crystal-lamp-122378.jpg?v=1679722027,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lunas-crystal-lamp,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0738/0205/5953/products/4_0425d0f1-0391-4875-a37c-b665c57738f8.jpg?v=1679722027,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lunas-crystal-lamp,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0738/0205/5953/products/ezgif.com-gif-maker_12_1_1024x1024_2x_7a3de0ed-2264-4676-a0f0-8813ed5cb6b6.jpg?v=1679722027,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mist-buddy-pro™,MIST BUDDY PRO™,"<div class=""expand-collapse-header flex justify-between items-center w-100"">
<h2 class=""w-100 ma0 pa3 f5 lh-copy normal"">Product details✨❄️</h2>
</div>
<div class=""w_AU expand-collapse-content"">
<div class=""ph3 pb4 pt1"">
<div class=""nb3"">
<div class=""mb3"">
<div class=""dangerous-html mb3"">
<div><b>Portable Face Nano Mist Sprayer💦 USB 40ml Rechargeable Face Nano Mist Sprayer Aroma Diffuser Humidifier</b></div>
<div>
<b></b><br>
</div>
<div><b>Description:</b></div>
<div>
<ul>
<li>Using the latest nano atomization technology, with upgraded atomization sheet, and higher atomization efficiency.</li>
<li>Easy to carry outside, compact for putting into your handbag, moisturizing your skin at anytime anywhere.</li>
<li>30S fast fogging, delicate moisturizing, won't ruin makeup, can moistens and soothes dry skin instantly, keep moisturizing your face, and adjust water and oil balance of the skin, suitable for all skin types, perfect for keeping your face hydrated and smooth.</li>
<li>40 ml Large Water Tank can meet your daily skin care, can be used in all parts of the body: face, body, hands, hair, feet, eyelashes etc.</li>
<li>You can add  water, essential oil, aromatherapy body lotion, toner, milk, please Do Not add pure water, can lead to water droplets.</li>
</ul>
</div>
<div><b>Package Includes:</b></div>
<ul>
<li>1x Nano facial humidifier💦</li>
<li>1x USB data cable</li>
</ul>
<p data-spm-anchor-id=""a2g0o.detail.1000023.i1.60d8e3ab6H3NOE""><strong><span>Notes:<br></span></strong></p>
<p><span>1. It is recommended to add natural mineral water.</span></p>
<p><span>2. It is not recommended to use pure water, which will cause water droplets in the spray port.</span></p>
<p><span>3. It is not recommended to use tap water. The tap water has many impurities, which will the spray port.</span></p>
<p><span>4. If you want to add milk and other liquids, please add water to make a dilution according to the ratio of 1:10.</span></p>
<p data-spm-anchor-id=""a2g0o.detail.1000023.i2.60d8e3ab6H3NOE""><span>5. After adding mineral water, shake the sprayer gently to use.</span></p>
<p data-spm-anchor-id=""a2g0o.detail.1000023.i2.60d8e3ab6H3NOE""> </p>
<p data-spm-anchor-id=""a2g0o.detail.1000023.i2.60d8e3ab6H3NOE""><strong>Guaranteed Satisfaction 🤝🏼: </strong></p>
<p data-spm-anchor-id=""a2g0o.detail.1000023.i2.60d8e3ab6H3NOE""><strong>We don't wish to waste your money on something that has no results and changes at all. Customers’ trust is the most valuable to us. Each our Product comes with the best after-sale service. If you are not happy with your purchase in any way, please feel free to contact us directly</strong></p>
<p data-spm-anchor-id=""a2g0o.detail.1000023.i2.60d8e3ab6H3NOE""><strong><img src=""https://ae01.alicdn.com/kf/S9382c80ef629432486f97d49bdd2dad3P.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/S4860d866534e414eb3f4f4226f77c722x.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/Se7bfe7e0862946a9b71201a29ca27fa38.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/Sd2c4258f5df54b689ea3d511362bdb64a.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/Sdfcf16c6f79b4102b25f5f818c7c6d89w.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/S70a383ff00004cecb1c23d95a0e8418aS.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/S84e0e922819740dc99d60c2393ae870aj.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/S4106a7b575ff4e6995c7bec95565352dg.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/S40fab0a546454946a1f47a74f74a25b8M.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/Sc4798b3e1d85469ea73af95e3426e907k.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/S17e991d1e15c4ec2851bb4cdebf4feb8z.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/Sea737e9854394663bc64ea6efc83bfbeI.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/Sc3ae7d4559da4d23b30cb40cc33ed14el.jpg"" class=""web_desc_img""><img src=""https://ae01.alicdn.com/kf/Sec7eb14fe663416aacefb91b5192d7fcy.jpg"" class=""web_desc_img""></strong><br></p>
</div>
</div>
</div>
</div>
</div>
<p data-mce-fragment=""1""><strong data-mce-fragment=""1""><span data-mce-fragment=""1""><br></span></strong></p>
<p data-mce-fragment=""1""> </p>",Quality Influx Store,,"","",true,Color,Green,,,,,"",0.0,shopify,0,deny,manual,19.99,29.99,true,false,"",https://cdn.shopify.com/s/files/1/0738/0205/5953/products/1b957a67-ae36-442e-9879-e8a7b6b5fc66.623d5091569a4be6093a062c589dbbe5.jpg?v=1679722055,1,,false,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0738/0205/5953/products/22c5eec9-0ca1-419e-81d4-608dc9102c44.584bae5caf09fedb653f96ebec2cd49f.jpg?v=1679722055,kg,,,true,true,,,true,,,active
mist-buddy-pro™,,,,,,,,,Light Blue,,,,,"",0.0,shopify,0,continue,manual,19.99,29.99,true,false,"",https://cdn.shopify.com/s/files/1/0738/0205/5953/products/22c5eec9-0ca1-419e-81d4-608dc9102c44.584bae5caf09fedb653f96ebec2cd49f.jpg?v=1679722055,2,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0738/0205/5953/products/a1bc01d4-8bac-42a6-8203-33d165d81284.cbee8f51fbc851e041819c5e994b051b.jpg?v=1679722055,kg,,,,,,,,,,
mist-buddy-pro™,,,,,,,,,Pink,,,,,"",0.0,shopify,0,deny,manual,19.99,29.99,true,false,"",https://cdn.shopify.com/s/files/1/0738/0205/5953/products/335d90b1-a4a8-4a03-854e-1c0fbab006a3.7d7866d73093bf37b088d27cd98aa3be.jpg?v=1679722055,3,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0738/0205/5953/products/1b957a67-ae36-442e-9879-e8a7b6b5fc66.623d5091569a4be6093a062c589dbbe5.jpg?v=1679722055,kg,,,,,,,,,,
